Game Name,i,j,Engine Conditions,Simple Engine Conditions,Engine UTN Error,Simple Engine UTN Error
Sokoban11,24,15,183,87,80,80
Sokoban11,24,16,183,87,85,85
Sokoban11,24,17,183,87,88,88
Sokoban11,24,18,183,87,95,95
Sokoban11,24,19,183,87,102,102
Sokoban11,24,20,183,87,107,107
Sokoban11,24,21,183,87,116,116
Sokoban11,24,22,183,87,121,121
Sokoban11,24,23,183,87,124,124
Sokoban11,25,1,183,87,0,0
Sokoban11,25,2,183,87,5,5
Sokoban11,25,3,183,87,8,8
Sokoban11,25,4,183,87,17,17
Sokoban11,25,5,183,87,22,22
Sokoban11,25,6,183,87,29,29
Sokoban11,25,7,183,87,34,34
Sokoban11,25,8,183,87,39,39
Sokoban11,25,9,183,87,42,42
Sokoban11,25,10,183,87,49,49
Sokoban11,25,11,183,87,56,56
Sokoban11,25,12,183,87,63,63
Sokoban11,25,13,183,87,66,66
Sokoban11,25,14,183,87,73,73
Sokoban11,25,15,183,87,80,80
Sokoban11,25,16,183,87,85,85
Sokoban11,25,17,183,87,88,88
Sokoban11,25,18,183,87,95,95
Sokoban11,25,19,183,87,102,102
Sokoban11,25,20,183,87,107,107
Sokoban11,25,21,183,87,116,116
Sokoban11,25,22,183,87,121,121
Sokoban11,25,23,183,87,124,124
Sokoban11,25,24,183,87,131,131
Sokoban11,26,1,207,101,0,0
Sokoban11,26,2,207,101,5,5
Sokoban11,26,3,207,101,8,8
Sokoban11,26,4,207,101,17,17
Sokoban11,26,5,207,101,22,22
Sokoban11,26,6,207,101,29,29
Sokoban11,26,7,207,101,34,34
Sokoban11,26,8,207,101,39,39
Sokoban11,26,9,207,101,42,42
Sokoban11,26,10,207,101,49,49
Sokoban11,26,11,207,101,56,56
Sokoban11,26,12,207,101,63,63
Sokoban11,26,13,207,101,66,66
Sokoban11,26,14,207,101,73,73
Sokoban11,26,15,207,101,80,80
Sokoban11,26,16,207,101,85,85
Sokoban11,26,17,207,101,88,88
Sokoban11,26,18,207,101,95,95
Sokoban11,26,19,207,101,102,102
Sokoban11,26,20,207,101,107,107
Sokoban11,26,21,207,101,116,116
Sokoban11,26,22,207,101,121,121
Sokoban11,26,23,207,101,124,124
Sokoban11,26,24,207,101,131,131
Sokoban11,26,25,207,101,136,136
Sokoban11,27,1,207,101,0,0
Sokoban11,27,2,207,101,5,5
Sokoban11,27,3,207,101,8,8
Sokoban11,27,4,207,101,17,17
Sokoban11,27,5,207,101,22,22
Sokoban11,27,6,207,101,29,29
Sokoban11,27,7,207,101,34,34
Sokoban11,27,8,207,101,39,39
Sokoban11,27,9,207,101,42,42
Sokoban11,27,10,207,101,49,49
Sokoban11,27,11,207,101,56,56
Sokoban11,27,12,207,101,63,63
Sokoban11,27,13,207,101,66,66
Sokoban11,27,14,207,101,73,73
Sokoban11,27,15,207,101,80,80
Sokoban11,27,16,207,101,85,85
Sokoban11,27,17,207,101,88,88
Sokoban11,27,18,207,101,95,95
Sokoban11,27,19,207,101,102,102
Sokoban11,27,20,207,101,107,107
Sokoban11,27,21,207,101,116,116
Sokoban11,27,22,207,101,121,121
Sokoban11,27,23,207,101,124,124
Sokoban11,27,24,207,101,131,131
Sokoban11,27,25,207,101,136,136
Sokoban11,27,26,207,101,139,139
Sokoban11,28,1,207,101,0,0
Sokoban11,28,2,207,101,5,5
Sokoban11,28,3,207,101,8,8
Sokoban11,28,4,207,101,17,17
Sokoban11,28,5,207,101,22,22
Sokoban11,28,6,207,101,29,29
Sokoban11,28,7,207,101,34,34
Sokoban11,28,8,207,101,39,39
Sokoban11,28,9,207,101,42,42
Sokoban11,28,10,207,101,49,49
Sokoban11,28,11,207,101,56,56
Sokoban11,28,12,207,101,63,63
Sokoban11,28,13,207,101,66,66
Sokoban11,28,14,207,101,73,73
Sokoban11,28,15,207,101,80,80
Sokoban11,28,16,207,101,85,85
Sokoban11,28,17,207,101,88,88
Sokoban11,28,18,207,101,95,95
Sokoban11,28,19,207,101,102,102
Sokoban11,28,20,207,101,107,107
Sokoban11,28,21,207,101,116,116
Sokoban11,28,22,207,101,121,121
Sokoban11,28,23,207,101,124,124
Sokoban11,28,24,207,101,131,131
Sokoban11,28,25,207,101,136,136
Sokoban11,28,26,207,101,139,139
Sokoban11,28,27,207,101,146,146
Sokoban11,29,1,207,101,0,0
Sokoban11,29,2,207,101,5,5
Sokoban11,29,3,207,101,8,8
Sokoban11,29,4,207,101,17,17
Sokoban11,29,5,207,101,22,22
Sokoban11,29,6,207,101,29,29
Sokoban11,29,7,207,101,34,34
Sokoban11,29,8,207,101,39,39
Sokoban11,29,9,207,101,42,42
Sokoban11,29,10,207,101,49,49
Sokoban11,29,11,207,101,56,56
Sokoban11,29,12,207,101,63,63
Sokoban11,29,13,207,101,66,66
Sokoban11,29,14,207,101,73,73
Sokoban11,29,15,207,101,80,80
Sokoban11,29,16,207,101,85,85
Sokoban11,29,17,207,101,88,88
Sokoban11,29,18,207,101,95,95
Sokoban11,29,19,207,101,102,102
Sokoban11,29,20,207,101,107,107
Sokoban11,29,21,207,101,116,116
Sokoban11,29,22,207,101,121,121
Sokoban11,29,23,207,101,124,124
Sokoban11,29,24,207,101,131,131
Sokoban11,29,25,207,101,136,136
Sokoban11,29,26,207,101,139,139
Sokoban11,29,27,207,101,146,146
Sokoban11,29,28,207,101,151,151
