Game Name,i,j,Engine Conditions,Simple Engine Conditions,Engine UTN Error,Simple Engine UTN Error
Bird2,120,64,547,375,508,508
Bird2,120,65,547,375,517,517
Bird2,120,66,547,375,530,530
Bird2,120,67,547,375,537,537
Bird2,120,68,547,375,544,544
Bird2,120,69,547,375,551,551
Bird2,120,70,547,375,560,560
Bird2,120,71,547,375,567,567
Bird2,120,72,547,375,576,576
Bird2,120,73,547,375,585,585
Bird2,120,74,547,375,594,594
Bird2,120,75,547,375,603,603
Bird2,120,76,547,375,612,612
Bird2,120,77,547,375,619,619
Bird2,120,78,547,375,626,626
Bird2,120,79,547,375,633,633
Bird2,120,80,547,375,640,640
Bird2,120,81,547,375,649,649
Bird2,120,82,547,375,658,658
Bird2,120,83,547,375,665,665
Bird2,120,84,547,375,672,672
Bird2,120,85,547,375,679,679
Bird2,120,86,547,375,692,692
Bird2,120,87,547,375,701,701
Bird2,120,88,547,375,710,710
Bird2,120,89,547,375,719,719
Bird2,120,90,547,375,728,728
Bird2,120,91,547,375,735,735
Bird2,120,92,547,375,742,742
Bird2,120,93,547,375,749,749
Bird2,120,94,547,375,756,756
Bird2,120,95,547,375,763,763
Bird2,120,96,547,375,772,772
Bird2,120,97,547,375,781,781
Bird2,120,98,547,375,790,790
Bird2,120,99,547,375,799,799
Bird2,120,100,547,375,806,806
Bird2,120,101,547,375,813,813
Bird2,120,102,547,375,820,820
Bird2,120,103,547,375,829,829
Bird2,120,104,547,375,842,842
Bird2,120,105,547,375,851,851
Bird2,120,106,547,375,860,860
Bird2,120,107,547,375,867,867
Bird2,120,108,547,375,874,874
Bird2,120,109,547,375,885,885
Bird2,120,110,547,375,892,892
Bird2,120,111,547,375,899,899
Bird2,120,112,547,375,908,908
Bird2,120,113,547,375,917,917
Bird2,120,114,547,375,926,926
Bird2,120,115,547,375,933,933
Bird2,120,116,547,375,940,940
Bird2,120,117,547,375,947,947
Bird2,120,118,547,375,956,956
Bird2,120,119,547,375,965,965
Bird2,121,1,547,375,0,0
Bird2,121,2,547,375,0,0
Bird2,121,3,547,375,9,9
Bird2,121,4,547,375,18,18
Bird2,121,5,547,375,27,27
Bird2,121,6,547,375,36,36
Bird2,121,7,547,375,43,43
Bird2,121,8,547,375,50,50
Bird2,121,9,547,375,59,59
Bird2,121,10,547,375,66,66
Bird2,121,11,547,375,73,73
Bird2,121,12,547,375,82,82
Bird2,121,13,547,375,89,89
Bird2,121,14,547,375,96,96
Bird2,121,15,547,375,105,105
Bird2,121,16,547,375,114,114
Bird2,121,17,547,375,123,123
Bird2,121,18,547,375,132,132
Bird2,121,19,547,375,139,139
Bird2,121,20,547,375,146,146
Bird2,121,21,547,375,155,155
Bird2,121,22,547,375,162,162
Bird2,121,23,547,375,169,169
Bird2,121,24,547,375,180,180
Bird2,121,25,547,375,189,189
Bird2,121,26,547,375,198,198
Bird2,121,27,547,375,205,205
Bird2,121,28,547,375,212,212
Bird2,121,29,547,375,221,221
Bird2,121,30,547,375,228,228
Bird2,121,31,547,375,237,237
Bird2,121,32,547,375,246,246
Bird2,121,33,547,375,253,253
Bird2,121,34,547,375,260,260
Bird2,121,35,547,375,269,269
Bird2,121,36,547,375,278,278
Bird2,121,37,547,375,287,287
Bird2,121,38,547,375,296,296
Bird2,121,39,547,375,303,303
Bird2,121,40,547,375,312,312
Bird2,121,41,547,375,321,321
Bird2,121,42,547,375,328,328
Bird2,121,43,547,375,335,335
Bird2,121,44,547,375,344,344
Bird2,121,45,547,375,357,357
Bird2,121,46,547,375,364,364
Bird2,121,47,547,375,371,371
Bird2,121,48,547,375,380,380
Bird2,121,49,547,375,387,387
Bird2,121,50,547,375,396,396
Bird2,121,51,547,375,403,403
Bird2,121,52,547,375,412,412
Bird2,121,53,547,375,419,419
Bird2,121,54,547,375,428,428
Bird2,121,55,547,375,435,435
Bird2,121,56,547,375,444,444
Bird2,121,57,547,375,453,453
Bird2,121,58,547,375,462,462
Bird2,121,59,547,375,471,471
Bird2,121,60,547,375,478,478
Bird2,121,61,547,375,485,485
Bird2,121,62,547,375,492,492
Bird2,121,63,547,375,499,499
Bird2,121,64,547,375,508,508
Bird2,121,65,547,375,517,517
Bird2,121,66,547,375,530,530
Bird2,121,67,547,375,537,537
Bird2,121,68,547,375,544,544
Bird2,121,69,547,375,551,551
Bird2,121,70,547,375,560,560
Bird2,121,71,547,375,567,567
Bird2,121,72,547,375,576,576
Bird2,121,73,547,375,585,585
Bird2,121,74,547,375,594,594
Bird2,121,75,547,375,603,603
Bird2,121,76,547,375,612,612
Bird2,121,77,547,375,619,619
Bird2,121,78,547,375,626,626
Bird2,121,79,547,375,633,633
Bird2,121,80,547,375,640,640
Bird2,121,81,547,375,649,649
Bird2,121,82,547,375,658,658
Bird2,121,83,547,375,665,665
Bird2,121,84,547,375,672,672
Bird2,121,85,547,375,679,679
Bird2,121,86,547,375,692,692
Bird2,121,87,547,375,701,701
Bird2,121,88,547,375,710,710
Bird2,121,89,547,375,719,719
Bird2,121,90,547,375,728,728
Bird2,121,91,547,375,735,735
Bird2,121,92,547,375,742,742
Bird2,121,93,547,375,749,749
Bird2,121,94,547,375,756,756
Bird2,121,95,547,375,763,763
Bird2,121,96,547,375,772,772
Bird2,121,97,547,375,781,781
Bird2,121,98,547,375,790,790
Bird2,121,99,547,375,799,799
Bird2,121,100,547,375,806,806
Bird2,121,101,547,375,813,813
Bird2,121,102,547,375,820,820
Bird2,121,103,547,375,829,829
Bird2,121,104,547,375,842,842
Bird2,121,105,547,375,851,851
Bird2,121,106,547,375,860,860
Bird2,121,107,547,375,867,867
Bird2,121,108,547,375,874,874
Bird2,121,109,547,375,885,885
Bird2,121,110,547,375,892,892
Bird2,121,111,547,375,899,899
Bird2,121,112,547,375,908,908
Bird2,121,113,547,375,917,917
Bird2,121,114,547,375,926,926
Bird2,121,115,547,375,933,933
Bird2,121,116,547,375,940,940
Bird2,121,117,547,375,947,947
Bird2,121,118,547,375,956,956
Bird2,121,119,547,375,965,965
Bird2,121,120,547,375,974,974
Bird2,122,1,547,375,0,0
Bird2,122,2,547,375,0,0
Bird2,122,3,547,375,9,9
Bird2,122,4,547,375,18,18
Bird2,122,5,547,375,27,27
Bird2,122,6,547,375,36,36
Bird2,122,7,547,375,43,43
Bird2,122,8,547,375,50,50
Bird2,122,9,547,375,59,59
Bird2,122,10,547,375,66,66
Bird2,122,11,547,375,73,73
Bird2,122,12,547,375,82,82
Bird2,122,13,547,375,89,89
Bird2,122,14,547,375,96,96
Bird2,122,15,547,375,105,105
Bird2,122,16,547,375,114,114
Bird2,122,17,547,375,123,123
Bird2,122,18,547,375,132,132
Bird2,122,19,547,375,139,139
Bird2,122,20,547,375,146,146
Bird2,122,21,547,375,155,155
Bird2,122,22,547,375,162,162
Bird2,122,23,547,375,169,169
Bird2,122,24,547,375,180,180
Bird2,122,25,547,375,189,189
Bird2,122,26,547,375,198,198
Bird2,122,27,547,375,205,205
Bird2,122,28,547,375,212,212
Bird2,122,29,547,375,221,221
Bird2,122,30,547,375,228,228
Bird2,122,31,547,375,237,237
Bird2,122,32,547,375,246,246
Bird2,122,33,547,375,253,253
Bird2,122,34,547,375,260,260
Bird2,122,35,547,375,269,269
Bird2,122,36,547,375,278,278
Bird2,122,37,547,375,287,287
Bird2,122,38,547,375,296,296
Bird2,122,39,547,375,303,303
Bird2,122,40,547,375,312,312
Bird2,122,41,547,375,321,321
Bird2,122,42,547,375,328,328
Bird2,122,43,547,375,335,335
Bird2,122,44,547,375,344,344
Bird2,122,45,547,375,357,357
Bird2,122,46,547,375,364,364
Bird2,122,47,547,375,371,371
Bird2,122,48,547,375,380,380
Bird2,122,49,547,375,387,387
Bird2,122,50,547,375,396,396
Bird2,122,51,547,375,403,403
Bird2,122,52,547,375,412,412
Bird2,122,53,547,375,419,419
Bird2,122,54,547,375,428,428
Bird2,122,55,547,375,435,435
Bird2,122,56,547,375,444,444
Bird2,122,57,547,375,453,453
Bird2,122,58,547,375,462,462
Bird2,122,59,547,375,471,471
Bird2,122,60,547,375,478,478
Bird2,122,61,547,375,485,485
Bird2,122,62,547,375,492,492
Bird2,122,63,547,375,499,499
Bird2,122,64,547,375,508,508
Bird2,122,65,547,375,517,517
Bird2,122,66,547,375,530,530
Bird2,122,67,547,375,537,537
Bird2,122,68,547,375,544,544
Bird2,122,69,547,375,551,551
Bird2,122,70,547,375,560,560
Bird2,122,71,547,375,567,567
Bird2,122,72,547,375,576,576
Bird2,122,73,547,375,585,585
Bird2,122,74,547,375,594,594
Bird2,122,75,547,375,603,603
Bird2,122,76,547,375,612,612
Bird2,122,77,547,375,619,619
Bird2,122,78,547,375,626,626
Bird2,122,79,547,375,633,633
Bird2,122,80,547,375,640,640
Bird2,122,81,547,375,649,649
Bird2,122,82,547,375,658,658
Bird2,122,83,547,375,665,665
Bird2,122,84,547,375,672,672
Bird2,122,85,547,375,679,679
Bird2,122,86,547,375,692,692
Bird2,122,87,547,375,701,701
Bird2,122,88,547,375,710,710
Bird2,122,89,547,375,719,719
Bird2,122,90,547,375,728,728
Bird2,122,91,547,375,735,735
Bird2,122,92,547,375,742,742
Bird2,122,93,547,375,749,749
Bird2,122,94,547,375,756,756
Bird2,122,95,547,375,763,763
Bird2,122,96,547,375,772,772
Bird2,122,97,547,375,781,781
Bird2,122,98,547,375,790,790
Bird2,122,99,547,375,799,799
Bird2,122,100,547,375,806,806
Bird2,122,101,547,375,813,813
Bird2,122,102,547,375,820,820
Bird2,122,103,547,375,829,829
Bird2,122,104,547,375,842,842
Bird2,122,105,547,375,851,851
Bird2,122,106,547,375,860,860
Bird2,122,107,547,375,867,867
Bird2,122,108,547,375,874,874
Bird2,122,109,547,375,885,885
Bird2,122,110,547,375,892,892
Bird2,122,111,547,375,899,899
Bird2,122,112,547,375,908,908
Bird2,122,113,547,375,917,917
Bird2,122,114,547,375,926,926
Bird2,122,115,547,375,933,933
Bird2,122,116,547,375,940,940
Bird2,122,117,547,375,947,947
Bird2,122,118,547,375,956,956
Bird2,122,119,547,375,965,965
Bird2,122,120,547,375,974,974
Bird2,122,121,547,375,983,983
Bird2,123,1,547,375,0,0
Bird2,123,2,547,375,0,0
Bird2,123,3,547,375,9,9
Bird2,123,4,547,375,18,18
Bird2,123,5,547,375,27,27
Bird2,123,6,547,375,36,36
Bird2,123,7,547,375,43,43
Bird2,123,8,547,375,50,50
Bird2,123,9,547,375,59,59
Bird2,123,10,547,375,66,66
Bird2,123,11,547,375,73,73
Bird2,123,12,547,375,82,82
Bird2,123,13,547,375,89,89
Bird2,123,14,547,375,96,96
Bird2,123,15,547,375,105,105
Bird2,123,16,547,375,114,114
Bird2,123,17,547,375,123,123
Bird2,123,18,547,375,132,132
Bird2,123,19,547,375,139,139
Bird2,123,20,547,375,146,146
Bird2,123,21,547,375,155,155
Bird2,123,22,547,375,162,162
Bird2,123,23,547,375,169,169
Bird2,123,24,547,375,180,180
Bird2,123,25,547,375,189,189
Bird2,123,26,547,375,198,198
Bird2,123,27,547,375,205,205
Bird2,123,28,547,375,212,212
Bird2,123,29,547,375,221,221
Bird2,123,30,547,375,228,228
Bird2,123,31,547,375,237,237
Bird2,123,32,547,375,246,246
Bird2,123,33,547,375,253,253
Bird2,123,34,547,375,260,260
Bird2,123,35,547,375,269,269
Bird2,123,36,547,375,278,278
Bird2,123,37,547,375,287,287
Bird2,123,38,547,375,296,296
Bird2,123,39,547,375,303,303
Bird2,123,40,547,375,312,312
Bird2,123,41,547,375,321,321
Bird2,123,42,547,375,328,328
Bird2,123,43,547,375,335,335
Bird2,123,44,547,375,344,344
Bird2,123,45,547,375,357,357
Bird2,123,46,547,375,364,364
Bird2,123,47,547,375,371,371
Bird2,123,48,547,375,380,380
Bird2,123,49,547,375,387,387
Bird2,123,50,547,375,396,396
Bird2,123,51,547,375,403,403
Bird2,123,52,547,375,412,412
Bird2,123,53,547,375,419,419
Bird2,123,54,547,375,428,428
Bird2,123,55,547,375,435,435
Bird2,123,56,547,375,444,444
Bird2,123,57,547,375,453,453
Bird2,123,58,547,375,462,462
Bird2,123,59,547,375,471,471
Bird2,123,60,547,375,478,478
Bird2,123,61,547,375,485,485
Bird2,123,62,547,375,492,492
Bird2,123,63,547,375,499,499
Bird2,123,64,547,375,508,508
Bird2,123,65,547,375,517,517
Bird2,123,66,547,375,530,530
Bird2,123,67,547,375,537,537
Bird2,123,68,547,375,544,544
Bird2,123,69,547,375,551,551
Bird2,123,70,547,375,560,560
Bird2,123,71,547,375,567,567
Bird2,123,72,547,375,576,576
Bird2,123,73,547,375,585,585
Bird2,123,74,547,375,594,594
Bird2,123,75,547,375,603,603
Bird2,123,76,547,375,612,612
Bird2,123,77,547,375,619,619
Bird2,123,78,547,375,626,626
Bird2,123,79,547,375,633,633
Bird2,123,80,547,375,640,640
Bird2,123,81,547,375,649,649
Bird2,123,82,547,375,658,658
Bird2,123,83,547,375,665,665
Bird2,123,84,547,375,672,672
Bird2,123,85,547,375,679,679
Bird2,123,86,547,375,692,692
Bird2,123,87,547,375,701,701
Bird2,123,88,547,375,710,710
Bird2,123,89,547,375,719,719
Bird2,123,90,547,375,728,728
Bird2,123,91,547,375,735,735
Bird2,123,92,547,375,742,742
Bird2,123,93,547,375,749,749
Bird2,123,94,547,375,756,756
Bird2,123,95,547,375,763,763
Bird2,123,96,547,375,772,772
Bird2,123,97,547,375,781,781
Bird2,123,98,547,375,790,790
Bird2,123,99,547,375,799,799
Bird2,123,100,547,375,806,806
Bird2,123,101,547,375,813,813
Bird2,123,102,547,375,820,820
Bird2,123,103,547,375,829,829
Bird2,123,104,547,375,842,842
Bird2,123,105,547,375,851,851
Bird2,123,106,547,375,860,860
Bird2,123,107,547,375,867,867
Bird2,123,108,547,375,874,874
Bird2,123,109,547,375,885,885
Bird2,123,110,547,375,892,892
Bird2,123,111,547,375,899,899
Bird2,123,112,547,375,908,908
Bird2,123,113,547,375,917,917
Bird2,123,114,547,375,926,926
Bird2,123,115,547,375,933,933
Bird2,123,116,547,375,940,940
Bird2,123,117,547,375,947,947
Bird2,123,118,547,375,956,956
Bird2,123,119,547,375,965,965
Bird2,123,120,547,375,974,974
Bird2,123,121,547,375,983,983
Bird2,123,122,547,375,992,992
Bird2,124,1,547,375,0,0
Bird2,124,2,547,375,0,0
Bird2,124,3,547,375,9,9
Bird2,124,4,547,375,18,18
Bird2,124,5,547,375,27,27
Bird2,124,6,547,375,36,36
Bird2,124,7,547,375,43,43
Bird2,124,8,547,375,50,50
Bird2,124,9,547,375,59,59
Bird2,124,10,547,375,66,66
Bird2,124,11,547,375,73,73
Bird2,124,12,547,375,82,82
Bird2,124,13,547,375,89,89
Bird2,124,14,547,375,96,96
Bird2,124,15,547,375,105,105
Bird2,124,16,547,375,114,114
Bird2,124,17,547,375,123,123
Bird2,124,18,547,375,132,132
Bird2,124,19,547,375,139,139
Bird2,124,20,547,375,146,146
Bird2,124,21,547,375,155,155
Bird2,124,22,547,375,162,162
Bird2,124,23,547,375,169,169
Bird2,124,24,547,375,180,180
Bird2,124,25,547,375,189,189
Bird2,124,26,547,375,198,198
Bird2,124,27,547,375,205,205
Bird2,124,28,547,375,212,212
Bird2,124,29,547,375,221,221
Bird2,124,30,547,375,228,228
Bird2,124,31,547,375,237,237
Bird2,124,32,547,375,246,246
Bird2,124,33,547,375,253,253
Bird2,124,34,547,375,260,260
Bird2,124,35,547,375,269,269
Bird2,124,36,547,375,278,278
Bird2,124,37,547,375,287,287
Bird2,124,38,547,375,296,296
Bird2,124,39,547,375,303,303
Bird2,124,40,547,375,312,312
Bird2,124,41,547,375,321,321
Bird2,124,42,547,375,328,328
Bird2,124,43,547,375,335,335
Bird2,124,44,547,375,344,344
Bird2,124,45,547,375,357,357
Bird2,124,46,547,375,364,364
Bird2,124,47,547,375,371,371
Bird2,124,48,547,375,380,380
Bird2,124,49,547,375,387,387
Bird2,124,50,547,375,396,396
Bird2,124,51,547,375,403,403
Bird2,124,52,547,375,412,412
Bird2,124,53,547,375,419,419
Bird2,124,54,547,375,428,428
Bird2,124,55,547,375,435,435
Bird2,124,56,547,375,444,444
Bird2,124,57,547,375,453,453
Bird2,124,58,547,375,462,462
Bird2,124,59,547,375,471,471
Bird2,124,60,547,375,478,478
Bird2,124,61,547,375,485,485
Bird2,124,62,547,375,492,492
Bird2,124,63,547,375,499,499
Bird2,124,64,547,375,508,508
Bird2,124,65,547,375,517,517
Bird2,124,66,547,375,530,530
Bird2,124,67,547,375,537,537
Bird2,124,68,547,375,544,544
Bird2,124,69,547,375,551,551
Bird2,124,70,547,375,560,560
Bird2,124,71,547,375,567,567
Bird2,124,72,547,375,576,576
Bird2,124,73,547,375,585,585
Bird2,124,74,547,375,594,594
Bird2,124,75,547,375,603,603
Bird2,124,76,547,375,612,612
Bird2,124,77,547,375,619,619
Bird2,124,78,547,375,626,626
Bird2,124,79,547,375,633,633
Bird2,124,80,547,375,640,640
Bird2,124,81,547,375,649,649
Bird2,124,82,547,375,658,658
Bird2,124,83,547,375,665,665
Bird2,124,84,547,375,672,672
Bird2,124,85,547,375,679,679
Bird2,124,86,547,375,692,692
Bird2,124,87,547,375,701,701
Bird2,124,88,547,375,710,710
Bird2,124,89,547,375,719,719
Bird2,124,90,547,375,728,728
Bird2,124,91,547,375,735,735
Bird2,124,92,547,375,742,742
Bird2,124,93,547,375,749,749
Bird2,124,94,547,375,756,756
Bird2,124,95,547,375,763,763
Bird2,124,96,547,375,772,772
Bird2,124,97,547,375,781,781
Bird2,124,98,547,375,790,790
Bird2,124,99,547,375,799,799
Bird2,124,100,547,375,806,806
Bird2,124,101,547,375,813,813
Bird2,124,102,547,375,820,820
Bird2,124,103,547,375,829,829
Bird2,124,104,547,375,842,842
Bird2,124,105,547,375,851,851
Bird2,124,106,547,375,860,860
Bird2,124,107,547,375,867,867
Bird2,124,108,547,375,874,874
Bird2,124,109,547,375,885,885
Bird2,124,110,547,375,892,892
Bird2,124,111,547,375,899,899
Bird2,124,112,547,375,908,908
Bird2,124,113,547,375,917,917
Bird2,124,114,547,375,926,926
Bird2,124,115,547,375,933,933
Bird2,124,116,547,375,940,940
Bird2,124,117,547,375,947,947
Bird2,124,118,547,375,956,956
Bird2,124,119,547,375,965,965
Bird2,124,120,547,375,974,974
Bird2,124,121,547,375,983,983
Bird2,124,122,547,375,992,992
Bird2,124,123,547,375,999,999
Bird2,125,1,547,375,0,0
Bird2,125,2,547,375,0,0
Bird2,125,3,547,375,9,9
Bird2,125,4,547,375,18,18
Bird2,125,5,547,375,27,27
Bird2,125,6,547,375,36,36
Bird2,125,7,547,375,43,43
Bird2,125,8,547,375,50,50
Bird2,125,9,547,375,59,59
Bird2,125,10,547,375,66,66
Bird2,125,11,547,375,73,73
Bird2,125,12,547,375,82,82
Bird2,125,13,547,375,89,89
Bird2,125,14,547,375,96,96
Bird2,125,15,547,375,105,105
Bird2,125,16,547,375,114,114
Bird2,125,17,547,375,123,123
Bird2,125,18,547,375,132,132
Bird2,125,19,547,375,139,139
Bird2,125,20,547,375,146,146
Bird2,125,21,547,375,155,155
Bird2,125,22,547,375,162,162
Bird2,125,23,547,375,169,169
Bird2,125,24,547,375,180,180
Bird2,125,25,547,375,189,189
Bird2,125,26,547,375,198,198
Bird2,125,27,547,375,205,205
Bird2,125,28,547,375,212,212
Bird2,125,29,547,375,221,221
Bird2,125,30,547,375,228,228
Bird2,125,31,547,375,237,237
Bird2,125,32,547,375,246,246
Bird2,125,33,547,375,253,253
Bird2,125,34,547,375,260,260
Bird2,125,35,547,375,269,269
Bird2,125,36,547,375,278,278
Bird2,125,37,547,375,287,287
Bird2,125,38,547,375,296,296
Bird2,125,39,547,375,303,303
Bird2,125,40,547,375,312,312
Bird2,125,41,547,375,321,321
Bird2,125,42,547,375,328,328
Bird2,125,43,547,375,335,335
Bird2,125,44,547,375,344,344
Bird2,125,45,547,375,357,357
Bird2,125,46,547,375,364,364
Bird2,125,47,547,375,371,371
Bird2,125,48,547,375,380,380
Bird2,125,49,547,375,387,387
Bird2,125,50,547,375,396,396
Bird2,125,51,547,375,403,403
Bird2,125,52,547,375,412,412
Bird2,125,53,547,375,419,419
Bird2,125,54,547,375,428,428
Bird2,125,55,547,375,435,435
Bird2,125,56,547,375,444,444
Bird2,125,57,547,375,453,453
Bird2,125,58,547,375,462,462
Bird2,125,59,547,375,471,471
Bird2,125,60,547,375,478,478
Bird2,125,61,547,375,485,485
Bird2,125,62,547,375,492,492
Bird2,125,63,547,375,499,499
Bird2,125,64,547,375,508,508
Bird2,125,65,547,375,517,517
Bird2,125,66,547,375,530,530
Bird2,125,67,547,375,537,537
Bird2,125,68,547,375,544,544
Bird2,125,69,547,375,551,551
Bird2,125,70,547,375,560,560
Bird2,125,71,547,375,567,567
Bird2,125,72,547,375,576,576
Bird2,125,73,547,375,585,585
Bird2,125,74,547,375,594,594
Bird2,125,75,547,375,603,603
Bird2,125,76,547,375,612,612
Bird2,125,77,547,375,619,619
Bird2,125,78,547,375,626,626
Bird2,125,79,547,375,633,633
Bird2,125,80,547,375,640,640
Bird2,125,81,547,375,649,649
Bird2,125,82,547,375,658,658
Bird2,125,83,547,375,665,665
Bird2,125,84,547,375,672,672
Bird2,125,85,547,375,679,679
Bird2,125,86,547,375,692,692
Bird2,125,87,547,375,701,701
Bird2,125,88,547,375,710,710
Bird2,125,89,547,375,719,719
Bird2,125,90,547,375,728,728
Bird2,125,91,547,375,735,735
Bird2,125,92,547,375,742,742
Bird2,125,93,547,375,749,749
Bird2,125,94,547,375,756,756
Bird2,125,95,547,375,763,763
Bird2,125,96,547,375,772,772
Bird2,125,97,547,375,781,781
Bird2,125,98,547,375,790,790
Bird2,125,99,547,375,799,799
Bird2,125,100,547,375,806,806
Bird2,125,101,547,375,813,813
Bird2,125,102,547,375,820,820
Bird2,125,103,547,375,829,829
Bird2,125,104,547,375,842,842
Bird2,125,105,547,375,851,851
Bird2,125,106,547,375,860,860
Bird2,125,107,547,375,867,867
Bird2,125,108,547,375,874,874
Bird2,125,109,547,375,885,885
Bird2,125,110,547,375,892,892
Bird2,125,111,547,375,899,899
Bird2,125,112,547,375,908,908
Bird2,125,113,547,375,917,917
Bird2,125,114,547,375,926,926
Bird2,125,115,547,375,933,933
Bird2,125,116,547,375,940,940
Bird2,125,117,547,375,947,947
Bird2,125,118,547,375,956,956
Bird2,125,119,547,375,965,965
Bird2,125,120,547,375,974,974
Bird2,125,121,547,375,983,983
Bird2,125,122,547,375,992,992
Bird2,125,123,547,375,999,999
Bird2,125,124,547,375,1006,1006
Bird2,126,1,547,375,0,0
Bird2,126,2,547,375,0,0
Bird2,126,3,547,375,9,9
Bird2,126,4,547,375,18,18
Bird2,126,5,547,375,27,27
Bird2,126,6,547,375,36,36
Bird2,126,7,547,375,43,43
Bird2,126,8,547,375,50,50
Bird2,126,9,547,375,59,59
Bird2,126,10,547,375,66,66
Bird2,126,11,547,375,73,73
Bird2,126,12,547,375,82,82
Bird2,126,13,547,375,89,89
Bird2,126,14,547,375,96,96
Bird2,126,15,547,375,105,105
Bird2,126,16,547,375,114,114
Bird2,126,17,547,375,123,123
Bird2,126,18,547,375,132,132
Bird2,126,19,547,375,139,139
Bird2,126,20,547,375,146,146
Bird2,126,21,547,375,155,155
Bird2,126,22,547,375,162,162
Bird2,126,23,547,375,169,169
Bird2,126,24,547,375,180,180
Bird2,126,25,547,375,189,189
Bird2,126,26,547,375,198,198
Bird2,126,27,547,375,205,205
Bird2,126,28,547,375,212,212
Bird2,126,29,547,375,221,221
Bird2,126,30,547,375,228,228
Bird2,126,31,547,375,237,237
Bird2,126,32,547,375,246,246
Bird2,126,33,547,375,253,253
Bird2,126,34,547,375,260,260
Bird2,126,35,547,375,269,269
Bird2,126,36,547,375,278,278
Bird2,126,37,547,375,287,287
Bird2,126,38,547,375,296,296
Bird2,126,39,547,375,303,303
Bird2,126,40,547,375,312,312
Bird2,126,41,547,375,321,321
Bird2,126,42,547,375,328,328
Bird2,126,43,547,375,335,335
Bird2,126,44,547,375,344,344
Bird2,126,45,547,375,357,357
Bird2,126,46,547,375,364,364
Bird2,126,47,547,375,371,371
Bird2,126,48,547,375,380,380
Bird2,126,49,547,375,387,387
Bird2,126,50,547,375,396,396
Bird2,126,51,547,375,403,403
Bird2,126,52,547,375,412,412
Bird2,126,53,547,375,419,419
Bird2,126,54,547,375,428,428
Bird2,126,55,547,375,435,435
Bird2,126,56,547,375,444,444
Bird2,126,57,547,375,453,453
Bird2,126,58,547,375,462,462
Bird2,126,59,547,375,471,471
Bird2,126,60,547,375,478,478
Bird2,126,61,547,375,485,485
Bird2,126,62,547,375,492,492
Bird2,126,63,547,375,499,499
Bird2,126,64,547,375,508,508
Bird2,126,65,547,375,517,517
Bird2,126,66,547,375,530,530
Bird2,126,67,547,375,537,537
Bird2,126,68,547,375,544,544
Bird2,126,69,547,375,551,551
Bird2,126,70,547,375,560,560
Bird2,126,71,547,375,567,567
Bird2,126,72,547,375,576,576
Bird2,126,73,547,375,585,585
Bird2,126,74,547,375,594,594
Bird2,126,75,547,375,603,603
Bird2,126,76,547,375,612,612
Bird2,126,77,547,375,619,619
Bird2,126,78,547,375,626,626
Bird2,126,79,547,375,633,633
Bird2,126,80,547,375,640,640
Bird2,126,81,547,375,649,649
Bird2,126,82,547,375,658,658
Bird2,126,83,547,375,665,665
Bird2,126,84,547,375,672,672
Bird2,126,85,547,375,679,679
Bird2,126,86,547,375,692,692
Bird2,126,87,547,375,701,701
Bird2,126,88,547,375,710,710
Bird2,126,89,547,375,719,719
Bird2,126,90,547,375,728,728
Bird2,126,91,547,375,735,735
Bird2,126,92,547,375,742,742
Bird2,126,93,547,375,749,749
Bird2,126,94,547,375,756,756
Bird2,126,95,547,375,763,763
Bird2,126,96,547,375,772,772
Bird2,126,97,547,375,781,781
Bird2,126,98,547,375,790,790
Bird2,126,99,547,375,799,799
Bird2,126,100,547,375,806,806
Bird2,126,101,547,375,813,813
Bird2,126,102,547,375,820,820
Bird2,126,103,547,375,829,829
Bird2,126,104,547,375,842,842
Bird2,126,105,547,375,851,851
Bird2,126,106,547,375,860,860
Bird2,126,107,547,375,867,867
Bird2,126,108,547,375,874,874
Bird2,126,109,547,375,885,885
Bird2,126,110,547,375,892,892
Bird2,126,111,547,375,899,899
Bird2,126,112,547,375,908,908
Bird2,126,113,547,375,917,917
Bird2,126,114,547,375,926,926
Bird2,126,115,547,375,933,933
Bird2,126,116,547,375,940,940
Bird2,126,117,547,375,947,947
Bird2,126,118,547,375,956,956
Bird2,126,119,547,375,965,965
Bird2,126,120,547,375,974,974
Bird2,126,121,547,375,983,983
Bird2,126,122,547,375,992,992
Bird2,126,123,547,375,999,999
Bird2,126,124,547,375,1006,1006
Bird2,126,125,547,375,1013,1013
Bird2,127,1,547,375,0,0
Bird2,127,2,547,375,0,0
Bird2,127,3,547,375,9,9
Bird2,127,4,547,375,18,18
Bird2,127,5,547,375,27,27
Bird2,127,6,547,375,36,36
Bird2,127,7,547,375,43,43
Bird2,127,8,547,375,50,50
Bird2,127,9,547,375,59,59
Bird2,127,10,547,375,66,66
Bird2,127,11,547,375,73,73
Bird2,127,12,547,375,82,82
Bird2,127,13,547,375,89,89
Bird2,127,14,547,375,96,96
Bird2,127,15,547,375,105,105
Bird2,127,16,547,375,114,114
Bird2,127,17,547,375,123,123
Bird2,127,18,547,375,132,132
Bird2,127,19,547,375,139,139
Bird2,127,20,547,375,146,146
Bird2,127,21,547,375,155,155
Bird2,127,22,547,375,162,162
Bird2,127,23,547,375,169,169
Bird2,127,24,547,375,180,180
Bird2,127,25,547,375,189,189
Bird2,127,26,547,375,198,198
Bird2,127,27,547,375,205,205
Bird2,127,28,547,375,212,212
Bird2,127,29,547,375,221,221
